NO_OF_FRAMES	442
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2019-10-11, 16:14:55	102329.79542777
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
334	3.33000	239.722	226.995	1711.029	183.273	428.095	1421.519	163.541	531.356	1075.792	250.787	551.318	828.042	175.354	68.601	1400.732	155.410	-10.020	1057.844	240.339	-27.525	801.115	227.118	437.176	892.713	191.157	415.031	486.979	184.347	425.605	74.813	138.728	372.431	33.884	285.286	467.636	25.636	391.304	407.125	31.401	224.503	82.075	910.899	206.808	96.019	492.641	168.990	98.482	69.559	128.226	153.273	33.617	271.755	53.894	30.757	382.494	105.350	29.817
335	3.34000	239.820	226.990	1711.039	183.253	428.090	1421.525	163.634	531.303	1075.773	250.961	551.330	827.909	175.285	68.666	1400.780	155.239	-10.112	1057.837	240.312	-27.452	801.058	227.116	437.213	892.722	191.238	414.992	486.805	184.348	425.638	74.779	138.751	372.419	33.880	285.299	467.649	25.670	391.628	406.783	31.345	224.504	82.126	910.910	206.979	95.961	492.667	168.875	98.412	69.620	128.143	153.291	33.716	271.651	54.088	30.865	382.236	105.338	29.851
336	3.35000	240.025	227.055	1710.925	183.304	428.073	1421.538	163.527	531.281	1075.892	251.040	551.308	827.899	175.306	68.599	1400.767	155.364	-10.099	1057.735	240.222	-27.548	801.142	227.087	437.157	892.702	191.147	415.146	486.956	184.413	425.563	74.786	138.696	372.461	33.880	285.240	467.645	25.610	391.415	406.925	31.355	224.515	82.090	910.892	206.879	96.064	492.599	168.960	98.364	69.432	128.184	153.258	33.710	271.751	53.818	30.656	382.398	105.520	29.612
337	3.36000	240.030	227.051	1710.966	183.270	428.046	1421.523	163.631	531.260	1075.817	251.077	551.183	827.951	175.291	68.611	1400.811	155.363	-10.100	1057.927	240.112	-27.593	801.319	226.942	437.251	892.716	191.073	415.231	486.995	184.354	425.614	74.802	138.744	372.321	33.856	285.253	467.645	25.633	391.324	406.997	31.438	224.510	82.122	910.909	206.811	95.966	492.685	168.882	98.396	69.587	128.296	153.269	33.529	271.748	53.838	30.750	382.211	105.357	29.395
338	3.37000	240.077	227.069	1710.952	183.284	428.045	1421.545	163.630	531.158	1075.798	250.780	551.028	827.983	175.391	68.555	1400.814	155.298	-10.146	1057.916	240.179	-27.529	801.106	227.111	437.163	892.692	191.085	415.277	487.010	184.368	425.656	74.821	138.741	372.453	33.870	285.236	467.610	25.628	391.538	406.910	31.307	224.549	82.144	910.938	206.964	95.959	492.695	168.676	98.415	69.781	128.323	153.286	33.611	271.729	53.932	30.748	382.302	105.327	29.368
339	3.38000	240.139	227.099	1710.999	183.268	428.050	1421.580	163.608	531.229	1075.846	250.926	551.054	827.997	175.330	68.565	1400.907	155.295	-10.065	1057.900	240.145	-27.434	801.156	226.916	437.276	892.729	191.092	415.078	486.938	184.347	425.622	74.824	138.728	372.423	33.898	285.195	467.694	25.685	391.529	407.002	31.352	224.504	82.122	910.901	206.874	95.929	492.624	169.005	98.425	69.584	128.296	153.441	33.603	271.844	53.816	30.789	382.192	105.609	29.297
340	3.39000	240.053	227.037	1710.953	183.281	428.007	1421.580	163.559	531.132	1075.809	251.036	550.891	827.902	175.364	68.550	1400.912	155.220	-10.159	1057.872	240.157	-27.452	801.216	226.862	437.267	892.737	191.127	414.977	486.841	184.382	425.626	74.815	138.807	372.410	33.835	285.212	467.636	25.684	391.424	407.127	31.412	224.487	82.102	910.920	206.844	96.010	492.708	168.892	98.432	69.444	128.174	153.362	33.673	271.804	53.838	30.737	382.587	105.618	29.641
341	3.40000	240.225	227.157	1711.031	183.358	427.997	1421.636	163.627	531.036	1075.847	251.087	550.860	827.939	175.370	68.535	1400.924	155.322	-10.107	1057.915	239.932	-27.507	801.261	226.861	437.204	892.777	191.100	415.016	486.901	184.353	425.645	74.797	138.793	372.417	33.855	285.219	467.614	25.590	391.300	407.143	31.184	224.445	82.149	910.913	206.957	95.942	492.662	168.722	98.326	69.545	128.321	153.361	33.530	271.778	53.819	30.668	382.274	105.408	29.587
342	3.41000	240.287	227.150	1710.967	183.410	427.989	1421.583	163.545	531.045	1075.826	251.025	550.807	827.865	175.439	68.483	1400.995	155.346	-10.041	1058.009	240.127	-27.474	801.288	226.852	437.185	892.763	191.113	415.120	486.982	184.362	425.649	74.837	138.749	372.381	33.817	285.230	467.631	25.634	391.338	407.125	31.123	224.507	82.105	910.846	206.870	95.929	492.716	168.729	98.406	69.578	127.893	153.872	33.636	271.805	53.967	30.807	382.211	105.568	29.183
343	3.42000	240.377	227.268	1710.930	183.396	427.967	1421.611	163.649	531.028	1075.840	250.882	550.738	827.848	175.416	68.571	1400.998	155.281	-10.042	1058.049	239.935	-27.565	801.310	226.886	437.240	892.704	191.027	414.733	486.888	184.365	425.582	74.795	138.743	372.372	33.862	285.248	467.640	25.641	391.465	407.167	31.380	224.451	82.062	910.972	206.906	95.933	492.674	168.974	98.569	69.527	128.030	153.327	33.763	271.909	53.784	30.800	382.200	105.611	29.296
344	3.43000	240.415	227.273	1710.968	183.463	428.025	1421.665	163.570	531.047	1075.874	250.792	550.616	827.856	175.493	68.553	1401.016	155.262	-10.141	1057.976	240.088	-27.520	801.377	226.804	437.172	892.752	191.057	414.855	486.841	184.385	425.614	74.828	138.707	372.374	33.922	285.211	467.636	25.593	391.402	407.005	31.335	224.525	82.093	910.889	206.930	95.881	492.614	168.765	98.424	69.507	127.780	153.583	33.739	271.811	53.830	30.786	382.680	104.686	30.153
345	3.44000	240.429	227.282	1710.926	183.467	428.000	1421.660	163.621	530.976	1075.904	250.744	550.686	827.899	175.518	68.572	1401.068	155.306	-10.281	1058.115	239.944	-27.522	801.407	226.840	437.194	892.742	190.936	414.922	486.966	184.393	425.630	74.815	138.818	372.353	33.786	285.257	467.639	25.576	391.525	406.926	31.398	224.438	82.080	910.975	206.878	95.937	492.674	168.730	98.310	69.568	128.145	153.382	33.644	271.786	53.871	30.814	382.687	105.534	29.679
346	3.45000	240.318	227.213	1710.983	183.586	427.983	1421.668	163.690	530.993	1075.843	250.805	550.534	827.930	175.515	68.542	1401.070	155.322	-10.251	1058.163	240.042	-27.490	801.322	226.725	437.250	892.715	190.923	414.895	487.002	184.364	425.626	74.826	138.718	372.389	33.924	285.172	467.658	25.617	391.378	407.146	31.534	224.401	82.039	910.903	206.884	95.906	492.678	168.881	98.180	69.652	128.233	153.401	33.552	271.799	53.855	30.740	382.674	104.707	30.289
347	3.46000	240.574	227.373	1710.968	183.639	428.017	1421.710	163.767	530.903	1075.828	250.706	550.436	827.851	175.541	68.574	1401.094	155.406	-10.196	1058.149	239.958	-27.555	801.304	226.741	437.167	892.758	190.981	414.965	487.016	184.386	425.619	74.831	138.766	372.324	33.883	285.193	467.702	25.626	391.458	407.112	31.346	224.431	82.019	910.940	206.905	95.892	492.617	168.836	98.518	69.579	128.147	153.307	33.655	271.765	53.803	30.675	382.068	105.600	29.379
348	3.47000	240.557	227.324	1711.000	183.711	428.004	1421.725	163.750	530.932	1075.868	250.706	550.425	827.827	175.626	68.550	1401.128	155.360	-10.258	1058.183	239.945	-27.619	801.414	226.769	437.035	892.758	191.075	414.837	486.827	184.309	425.645	74.765	138.776	372.370	33.862	285.262	467.651	25.669	391.551	407.122	31.587	224.343	82.022	910.907	206.869	95.825	492.643	168.708	98.368	69.805	128.126	153.404	33.559	271.846	53.850	30.635	382.941	105.577	29.747
349	3.48000	240.674	227.392	1710.984	183.759	428.040	1421.734	163.679	530.988	1075.945	250.707	550.427	827.778	175.682	68.598	1401.211	155.299	-10.261	1058.348	239.807	-27.566	801.607	226.732	437.113	892.766	190.976	414.964	486.986	184.469	425.598	74.688	138.750	372.368	33.827	285.222	467.678	25.594	391.437	407.138	31.364	224.407	82.041	910.908	206.850	95.859	492.589	168.903	98.523	69.568	128.188	153.296	33.613	271.744	53.845	30.761	382.116	105.504	29.726
350	3.49000	240.813	227.514	1710.965	183.857	428.062	1421.774	163.751	530.964	1075.929	250.796	550.487	827.848	175.741	68.619	1401.174	155.217	-10.334	1058.481	240.034	-27.656	801.407	226.653	437.049	892.728	191.026	415.086	486.967	184.367	425.598	74.789	138.736	372.378	33.856	285.208	467.604	25.645	391.434	407.043	31.453	224.361	81.986	910.940	206.736	95.889	492.614	168.847	98.412	69.527	128.091	153.283	33.743	271.758	53.900	30.692	382.288	105.442	29.550
351	3.50000	240.814	227.539	1710.980	183.852	428.064	1421.800	163.798	530.962	1075.966	250.573	550.308	827.911	175.830	68.645	1401.260	155.432	-10.288	1058.307	240.151	-27.644	801.386	226.573	437.115	892.766	190.977	414.912	487.019	184.432	425.624	74.802	138.738	372.368	33.855	285.227	467.685	25.653	391.387	406.974	31.302	224.387	82.000	910.944	206.863	95.849	492.594	168.869	98.420	69.622	128.132	153.269	33.663	271.756	53.843	30.811	382.239	105.521	29.843
352	3.51000	240.947	227.563	1710.960	183.934	428.159	1421.823	163.786	530.982	1075.993	250.598	550.289	827.770	175.941	68.658	1401.241	155.419	-10.315	1058.428	239.964	-27.733	801.660	226.628	437.106	892.735	190.885	414.919	487.021	184.419	425.624	74.796	138.750	372.356	33.873	285.236	467.665	25.633	391.546	407.029	31.543	224.294	81.968	910.885	206.689	95.857	492.689	168.544	98.352	69.767	128.236	153.227	33.580	271.807	53.810	30.665	383.968	105.040	31.314
353	3.52000	241.109	227.695	1711.004	184.044	428.137	1421.861	163.845	530.961	1075.924	250.458	550.314	827.867	175.978	68.684	1401.328	155.369	-10.340	1058.638	239.951	-27.722	801.715	226.508	437.130	892.822	190.975	414.774	486.828	184.367	425.591	74.843	138.754	372.337	33.853	285.207	467.639	25.653	391.350	407.024	31.302	224.266	81.949	910.925	206.895	95.824	492.677	168.943	98.427	69.520	128.229	153.402	33.626	271.735	53.839	30.738	383.820	105.405	31.289
354	3.53000	240.954	227.523	1710.976	184.101	428.185	1421.841	163.783	531.039	1076.004	250.412	550.362	827.866	176.142	68.755	1401.354	155.529	-10.426	1058.704	239.852	-27.863	801.738	226.580	437.037	892.741	191.039	414.961	486.761	184.317	425.603	74.826	138.787	372.397	33.904	285.228	467.645	25.660	391.500	407.112	31.657	224.266	81.974	910.917	206.816	95.793	492.646	168.933	98.205	69.803	128.083	153.305	33.682	271.791	53.845	30.628	382.787	104.838	30.234
355	3.54000	241.295	227.709	1711.011	184.144	428.247	1421.887	163.732	531.051	1076.013	250.361	550.311	828.013	176.160	68.749	1401.430	155.532	-10.398	1058.637	239.998	-27.791	801.610	226.539	437.050	892.750	191.008	414.905	486.999	184.318	425.582	74.814	138.793	372.370	33.887	285.263	467.661	25.632	391.172	406.956	30.971	224.266	81.952	910.941	206.753	95.805	492.612	168.815	98.292	69.797	128.221	153.221	33.711	271.858	53.788	30.845	382.332	105.426	29.883
356	3.55000	241.273	227.607	1711.052	184.243	428.266	1421.885	163.788	531.083	1075.970	250.442	550.361	828.049	176.245	68.841	1401.435	155.836	-10.372	1058.737	240.065	-27.832	801.671	226.497	437.065	892.749	190.905	414.844	486.985	184.345	425.616	74.833	138.758	372.348	33.898	285.265	467.649	25.616	391.650	407.085	31.659	224.306	81.917	910.921	206.739	95.691	492.692	168.824	98.233	69.282	128.231	153.326	33.665	271.705	53.863	30.757	382.575	105.420	29.754
357	3.56000	241.260	227.593	1710.992	184.238	428.323	1421.886	163.678	531.137	1075.974	250.385	550.371	827.847	176.352	68.799	1401.553	155.823	-10.463	1058.888	240.184	-27.724	801.821	226.498	436.989	892.744	191.010	414.787	486.837	184.413	425.640	74.810	138.791	372.360	33.864	285.171	467.633	25.606	391.392	406.995	31.333	224.238	81.953	910.917	206.732	95.769	492.696	168.884	98.458	69.551	128.141	153.286	33.748	271.869	53.825	30.749	382.200	105.379	29.535
358	3.57000	241.631	227.789	1710.970	184.347	428.314	1421.844	163.747	531.212	1076.024	250.329	550.506	827.971	176.397	68.843	1401.639	155.716	-10.490	1059.123	240.038	-27.838	801.989	226.446	437.023	892.751	191.017	414.737	486.810	184.348	425.629	74.806	138.792	372.358	33.850	285.225	467.708	25.611	391.467	406.945	31.267	224.247	81.854	910.932	206.719	95.800	492.700	168.876	98.490	69.556	128.001	153.159	33.770	271.720	53.830	30.806	382.947	104.774	30.110
359	3.58000	241.547	227.719	1710.950	184.353	428.411	1421.845	163.708	531.256	1076.009	250.225	550.508	827.837	176.490	68.862	1401.673	155.806	-10.441	1059.094	239.985	-27.877	802.067	226.455	437.020	892.762	190.962	414.629	486.877	184.341	425.607	74.815	138.724	372.315	33.807	285.237	467.650	25.624	391.169	406.891	31.318	224.307	81.901	910.988	206.697	95.719	492.655	168.902	98.395	69.530	128.138	153.255	33.694	271.662	53.810	30.804	382.042	105.490	29.357
360	3.59000	241.982	228.003	1710.930	184.458	428.438	1421.800	163.828	531.220	1075.972	250.303	550.644	827.772	176.628	68.908	1401.706	155.729	-10.759	1059.279	239.928	-27.947	802.367	226.463	437.030	892.780	190.900	414.834	486.847	184.358	425.599	74.793	138.790	372.374	33.847	285.198	467.659	25.610	391.335	407.151	31.554	224.136	81.877	910.991	206.720	95.717	492.706	168.916	98.317	69.640	128.295	153.226	33.603	271.749	53.954	30.729	382.304	105.477	29.835
361	3.60000	242.015	228.094	1710.912	184.532	428.460	1421.836	163.811	531.329	1075.904	250.441	550.776	827.789	176.695	68.890	1401.774	155.976	-10.656	1059.195	240.101	-27.897	802.159	226.531	437.045	892.841	190.840	414.846	486.988	184.347	425.619	74.838	138.733	372.396	33.876	285.163	467.641	25.633	391.519	407.013	31.391	224.170	81.930	910.951	206.723	95.739	492.706	168.929	98.317	69.609	128.429	153.353	33.522	271.759	53.804	30.707	383.787	104.913	31.372
362	3.61000	241.765	227.914	1710.977	184.537	428.425	1421.763	163.785	531.322	1075.999	250.336	550.766	827.726	176.767	68.974	1401.789	155.799	-10.888	1059.609	240.195	-27.943	802.280	226.469	436.973	892.780	190.875	415.005	486.998	184.332	425.549	74.816	138.740	372.330	33.831	285.221	467.628	25.622	391.345	407.206	31.368	224.160	81.882	910.954	206.614	95.694	492.729	168.724	98.245	69.448	127.674	153.681	33.825	271.757	53.727	30.784	382.642	105.578	29.664
363	3.62000	242.219	228.196	1710.992	184.574	428.478	1421.752	163.808	531.362	1075.976	250.341	550.868	827.792	176.799	68.942	1401.841	156.020	-10.697	1059.486	239.999	-28.118	802.291	226.456	437.022	892.766	190.872	414.766	486.860	184.320	425.571	74.833	138.791	372.349	33.842	285.194	467.624	25.670	391.133	406.993	31.048	224.088	81.888	910.973	206.519	95.784	492.655	168.888	98.255	69.646	128.409	153.339	33.561	271.668	53.816	30.765	383.979	105.457	31.042
364	3.63000	242.401	228.351	1710.930	184.572	428.501	1421.788	163.792	531.370	1075.914	250.271	550.911	827.780	176.915	68.967	1401.840	155.759	-11.035	1059.618	240.086	-28.123	802.176	226.418	437.001	892.779	190.668	414.699	486.941	184.349	425.568	74.752	138.767	372.357	33.859	285.182	467.658	25.596	391.534	406.954	31.442	224.084	81.864	910.955	206.570	95.672	492.660	168.807	98.442	69.413	128.270	153.376	33.617	271.799	54.017	30.818	383.924	105.538	31.020
365	3.64000	242.689	228.471	1710.966	184.646	428.541	1421.780	163.746	531.467	1075.964	250.326	550.983	827.774	177.002	69.012	1401.834	155.717	-11.024	1059.790	240.308	-28.089	802.183	226.376	436.984	892.794	190.785	414.861	487.005	184.370	425.581	74.822	138.741	372.397	33.862	285.193	467.641	25.622	391.406	407.066	31.397	224.130	81.884	910.956	206.658	95.709	492.647	168.848	98.318	69.500	128.301	153.350	33.559	271.800	53.782	30.814	382.306	105.578	29.439
366	3.65000	242.776	228.538	1711.001	184.695	428.509	1421.699	163.728	531.522	1075.947	250.247	551.037	827.729	177.015	68.982	1401.842	156.202	-10.818	1059.510	240.298	-28.290	802.374	226.405	437.017	892.755	190.763	414.814	487.014	184.328	425.602	74.800	138.776	372.380	33.833	285.250	467.663	25.640	391.418	407.209	31.467	223.662	81.984	910.870	206.511	95.733	492.694	168.857	98.443	69.533	128.004	153.227	33.760	271.666	53.830	30.708	382.505	105.750	29.647
367	3.66000	242.960	228.610	1711.001	184.730	428.495	1421.754	163.743	531.469	1075.951	250.191	551.047	827.801	177.104	69.014	1401.849	156.267	-10.945	1059.572	240.098	-28.325	802.566	226.417	436.944	892.754	190.700	414.875	486.971	184.324	425.574	74.816	138.690	372.428	33.884	285.238	467.656	25.640	391.668	407.043	31.592	223.703	81.974	910.882	206.546	95.649	492.662	168.712	98.335	69.498	128.273	153.366	33.594	271.766	53.854	30.751	382.874	105.675	29.863
368	3.67000	243.180	228.821	1710.917	184.740	428.551	1421.755	163.773	531.526	1075.941	250.177	551.153	827.860	177.188	69.017	1401.831	156.090	-11.192	1059.577	240.319	-28.380	802.430	226.436	436.940	892.735	190.735	414.856	487.004	184.314	425.557	74.855	138.732	372.371	33.831	285.164	467.669	25.606	391.337	407.108	31.536	223.722	81.972	910.847	206.533	95.685	492.721	168.864	98.249	69.456	128.314	153.516	33.479	271.815	53.821	30.667	382.259	105.530	29.624
369	3.68000	243.150	228.806	1710.977	184.785	428.542	1421.740	163.689	531.567	1075.935	250.239	551.255	827.794	177.188	69.032	1401.857	156.201	-11.066	1059.738	240.338	-28.406	802.335	226.392	436.952	892.814	190.736	414.552	486.858	184.339	425.622	74.789	138.750	372.377	33.892	285.261	467.674	25.588	391.464	406.975	31.349	223.743	81.953	910.813	206.581	95.631	492.686	168.861	98.378	69.404	128.136	153.282	33.269	271.755	53.826	30.614	382.434	105.499	29.595
370	3.69000	243.413	228.917	1711.004	184.823	428.565	1421.767	163.792	531.610	1075.960	250.124	551.206	827.874	177.256	69.036	1401.880	156.142	-11.151	1059.694	240.347	-28.497	802.497	226.408	436.944	892.777	190.829	414.762	486.781	184.364	425.647	74.778	138.785	372.418	33.822	285.193	467.777	25.614	391.444	407.074	31.429	223.773	81.958	910.913	206.518	95.591	492.707	168.767	98.357	69.424	128.353	153.398	33.486	271.765	53.839	30.673	382.575	104.819	29.729
371	3.70000	243.515	229.005	1711.016	184.819	428.591	1421.732	163.657	531.587	1075.967	250.149	551.281	827.815	177.303	69.029	1401.843	156.063	-11.053	1059.556	240.563	-28.452	802.387	226.470	436.939	892.673	190.761	414.778	486.970	184.344	425.613	74.816	138.765	372.294	33.828	285.204	467.655	25.593	391.527	407.170	31.530	223.707	81.988	910.905	206.535	95.655	492.623	168.779	98.316	69.614	128.245	153.213	33.657	271.715	53.900	30.574	382.090	105.478	29.196
372	3.71000	243.782	229.049	1710.967	184.890	428.574	1421.757	163.629	531.570	1075.920	250.205	551.302	827.801	177.321	69.076	1401.808	156.301	-10.946	1059.568	240.526	-28.515	802.386	226.408	436.864	892.709	190.736	414.768	486.955	184.347	425.570	74.807	138.768	372.400	33.854	285.244	467.648	25.601	391.515	407.170	31.365	223.754	81.983	910.893	206.553	95.612	492.669	168.721	98.439	69.625	128.024	153.272	33.794	271.655	53.773	30.747	382.363	105.368	29.548
373	3.72000	243.911	229.087	1710.965	184.866	428.614	1421.778	163.622	531.581	1075.933	250.197	551.337	827.809	177.399	69.073	1401.809	156.085	-11.143	1059.594	240.509	-28.563	802.437	226.429	436.947	892.749	190.635	414.805	487.048	184.301	425.587	74.810	138.795	372.345	33.785	285.235	467.656	25.653	391.608	406.981	31.351	223.797	81.994	910.893	206.542	95.701	492.642	168.689	98.249	69.586	128.469	153.459	33.429	271.750	53.855	30.693	382.390	105.558	29.838
374	3.73000	244.080	229.128	1710.946	184.892	428.623	1421.730	163.584	531.589	1075.922	250.216	551.330	827.724	177.450	69.117	1401.765	156.270	-11.013	1059.706	240.576	-28.618	802.662	226.389	436.961	892.737	190.681	414.829	487.033	184.290	425.599	74.795	138.716	372.374	33.892	285.182	467.718	25.699	391.418	407.270	31.500	223.812	81.984	910.914	206.562	95.662	492.640	168.853	98.464	69.469	128.232	153.311	33.594	271.796	53.917	30.831	382.342	105.565	29.345
375	3.74000	243.991	229.054	1710.949	184.862	428.622	1421.710	163.534	531.606	1075.912	250.085	551.359	827.784	177.513	69.138	1401.759	156.410	-11.071	1059.514	240.701	-28.728	802.690	226.458	436.979	892.710	190.885	414.745	486.780	184.361	425.632	74.756	138.680	372.423	33.863	285.201	467.662	25.652	391.583	406.999	31.430	223.852	82.002	910.847	206.588	95.665	492.644	168.782	98.167	69.734	128.066	153.348	33.673	271.844	53.743	30.719	382.264	105.721	29.395
376	3.75000	244.261	229.096	1710.932	184.823	428.632	1421.682	163.561	531.602	1075.877	250.125	551.336	827.798	177.503	69.155	1401.783	156.428	-11.150	1059.495	241.078	-28.650	802.432	226.412	437.025	892.715	190.658	414.857	487.021	184.353	425.595	74.777	138.815	372.383	33.780	285.167	467.649	25.656	391.612	407.078	31.534	223.912	82.007	910.874	206.583	95.695	492.691	168.897	98.203	69.487	128.251	153.360	33.454	271.849	53.893	30.812	383.091	104.872	30.013
377	3.76000	244.448	229.043	1710.925	184.898	428.623	1421.678	163.473	531.556	1075.861	250.144	551.387	827.573	177.543	69.131	1401.779	156.568	-11.112	1059.530	240.729	-28.670	802.505	226.429	436.954	892.702	190.873	414.760	486.806	184.303	425.619	74.806	138.786	372.336	33.857	285.289	467.621	25.604	391.488	407.143	31.540	223.895	82.041	910.887	206.389	95.716	492.695	168.897	98.354	69.534	128.087	153.211	33.786	271.729	53.851	30.924	382.259	105.530	29.832
378	3.77000	244.685	229.109	1710.865	184.919	428.611	1421.638	163.459	531.594	1075.830	250.109	551.342	827.676	177.620	69.158	1401.721	156.360	-11.289	1059.607	240.849	-28.747	802.396	226.506	436.948	892.735	190.899	414.751	486.843	184.326	425.576	74.784	138.758	372.409	33.922	285.203	467.666	25.600	391.522	407.045	31.488	224.012	82.029	910.859	206.512	95.641	492.704	168.728	98.267	69.448	127.932	153.155	33.820	271.646	53.859	30.728	382.247	105.619	29.425
379	3.78000	244.769	229.092	1710.927	184.931	428.602	1421.647	163.447	531.603	1075.825	249.962	551.352	827.782	177.660	69.148	1401.715	156.590	-11.085	1059.484	240.969	-28.657	802.443	226.512	437.002	892.689	190.738	414.469	486.911	184.301	425.576	74.815	138.722	372.373	33.850	285.169	467.682	25.646	391.303	406.987	31.199	224.130	82.032	910.807	206.442	95.846	492.650	168.816	98.356	69.492	128.217	153.370	33.649	271.794	53.819	30.782	382.373	105.657	29.593
380	3.79000	244.955	229.042	1710.854	184.896	428.622	1421.626	163.438	531.580	1075.809	249.977	551.342	827.707	177.735	69.120	1401.740	156.647	-10.978	1059.582	240.806	-28.702	802.588	226.546	436.999	892.749	190.692	414.885	487.051	184.345	425.549	74.775	138.726	372.356	33.847	285.164	467.793	25.592	391.468	407.086	31.422	224.049	82.058	910.889	206.482	95.868	492.612	168.872	98.218	69.550	128.060	153.214	33.747	271.765	53.833	30.727	382.116	105.539	29.656
381	3.80000	245.220	229.025	1710.822	184.970	428.567	1421.612	163.366	531.484	1075.821	250.151	551.455	827.573	177.718	69.152	1401.746	156.622	-10.893	1059.564	241.182	-28.728	802.512	226.478	437.013	892.701	190.748	414.758	486.944	184.276	425.587	74.803	138.740	372.378	33.793	285.197	467.674	25.620	391.557	407.077	31.413	224.116	82.053	910.840	206.622	95.700	492.659	168.799	98.355	69.470	128.221	153.292	33.652	271.704	53.914	30.682	382.226	105.565	29.417
382	3.81000	245.283	229.032	1710.805	184.996	428.594	1421.604	163.478	531.398	1075.774	250.077	551.356	827.582	177.782	69.141	1401.738	156.644	-11.013	1059.354	241.134	-28.752	802.575	226.551	437.006	892.732	190.760	414.770	487.003	184.305	425.564	74.835	138.769	372.362	33.823	285.224	467.653	25.648	391.409	407.170	31.365	224.217	82.057	910.904	206.651	95.764	492.686	168.834	98.386	69.571	128.073	153.187	33.727	271.813	53.864	30.754	382.512	105.082	29.941
383	3.82000	245.518	229.070	1710.817	185.008	428.607	1421.559	163.432	531.459	1075.846	250.028	551.407	827.612	177.813	69.169	1401.740	156.677	-11.007	1059.315	240.978	-28.734	802.595	226.477	437.140	892.774	190.747	414.618	486.879	184.304	425.544	74.797	138.819	372.385	33.865	285.232	467.658	25.632	391.391	407.273	31.447	224.228	82.118	910.858	206.759	95.769	492.675	168.748	98.246	69.678	128.414	153.567	33.418	271.709	53.964	30.924	382.514	105.515	29.488
384	3.83000	245.786	229.041	1710.820	184.976	428.591	1421.545	163.380	531.397	1075.801	249.956	551.203	827.632	177.796	69.123	1401.693	156.638	-11.035	1059.577	241.411	-28.639	802.143	226.603	437.037	892.720	190.768	414.711	486.773	184.381	425.580	74.781	138.729	372.352	33.890	285.211	467.680	25.581	391.505	407.167	31.346	224.261	82.100	910.900	206.735	95.804	492.742	168.815	98.360	69.514	128.577	153.392	33.431	271.803	53.832	30.779	382.574	105.596	29.476
385	3.84000	245.950	229.140	1710.773	184.962	428.588	1421.575	163.464	531.410	1075.734	249.781	551.261	827.617	177.891	69.164	1401.640	156.750	-10.974	1059.410	241.605	-28.559	802.285	226.584	437.155	892.765	190.749	414.824	486.978	184.324	425.559	74.797	138.760	372.422	33.902	285.216	467.663	25.668	391.374	407.133	31.394	224.413	82.151	910.816	206.764	95.829	492.662	168.794	98.378	69.518	128.670	152.886	33.339	271.745	53.858	30.898	382.327	105.382	29.561
386	3.85000	246.183	229.191	1710.697	185.009	428.555	1421.597	163.516	531.452	1075.734	250.110	551.258	827.545	177.939	69.069	1401.610	156.724	-11.054	1059.253	241.625	-28.631	802.276	226.595	437.111	892.727	190.899	414.708	486.853	184.282	425.581	74.800	138.725	372.329	33.905	285.189	467.786	25.620	391.523	407.050	31.423	224.462	82.102	910.800	206.798	95.778	492.683	168.712	98.420	69.706	128.226	153.291	33.668	271.829	53.934	30.718	382.315	105.426	29.583
